date_time,actual_power,is_generation_time,is_effective_generation,baseline_prediction,baseline_error,original_nwp_prediction,original_nwp_error,downscaled_nwp_prediction,downscaled_nwp_error,hybrid_prediction,hybrid_error,random_forest_prediction,random_forest_error
2019-04-27 15:30:00,0.675,1,1,0.5935817867615243,-0.08141821323847576,0.60337484,-0.07162516117095952,0.6313026,-0.04369740486145024,0.65323603,-0.021763968467712447,0.6487458843084145,-0.026254115691585533
2019-04-27 15:45:00,0.418359,1,1,0.4499673209066315,0.031608320906631515,0.45714322,0.03878421732521059,0.43084252,0.012483518806457539,0.4570369,0.03867791244125368,0.4613561807793273,0.04299718077932729
2019-04-27 16:00:00,0.319922,1,1,0.29910328753031434,-0.02081871246968564,0.2994209,-0.020501106807708724,0.34323692,0.023314923217773453,0.34693572,0.027013719251632706,0.335261791376411,0.015339791376411005
2019-04-27 16:15:00,0.400781,1,1,0.32888911633761686,-0.07189188366238314,0.3962802,-0.004500800710678099,0.39947352,-0.0013074818668365462,0.39716607,-0.003614926677703856,0.4034046190134273,0.0026236190134272808
2019-04-27 16:30:00,0.267188,1,1,0.21256378225537498,-0.054624217744625,0.26684305,-0.00034494928169248595,0.2712703,0.0040823049182892035,0.2783134,0.011125398361206074,0.2837056478998663,0.016517647899866317
2019-04-27 16:45:00,0.418359,1,1,0.29803735157253475,-0.12032164842746523,0.4249781,0.006619107213974018,0.41441208,-0.003946918758392315,0.4201328,0.0017737860355377388,0.4419953218519213,0.023636321851921327
2019-04-27 17:00:00,0.284766,1,1,0.15521265561283504,-0.12955334438716498,0.2812096,-0.003556411949157734,0.31617433,0.031408328327178936,0.2948383,0.010072309288024883,0.30724341329008953,0.02247741329008951
2019-04-27 17:15:00,0.200391,1,1,0.0704466197079614,-0.1299443802920386,0.21534848,0.014957482131957994,0.22165482,0.021263817461967455,0.22428375,0.023892754825592027,0.21232442067287038,0.01193342067287037
2019-04-27 17:30:00,0.151172,1,1,0.0019373395768327306,-0.14923466042316727,0.13752249,-0.013649511167526246,0.14438173,-0.006790268251419068,0.15240586,0.0012338580398559562,0.16179428896973344,0.01062228896973344
2019-04-27 17:45:00,0.116016,1,1,0.0,-0.116016,0.07381065,-0.0422053481016159,0.08811108,-0.027904919770717615,0.08005435,-0.03596164980268478,0.1035609785644883,-0.012455021435511693
2019-04-27 18:00:00,0.028125,1,0,0.0,-0.028125,0.057075594,0.02895059362053871,0.06511885,0.03699384927749634,0.040186655,0.012061654776334762,0.06565582014580132,0.03753082014580132
2019-04-27 18:15:00,0.028125,1,0,0.0,-0.028125,0.029181385,0.0010563854128122323,0.034972686,0.0068476863205432885,0.03505114,0.006926140934228896,0.017712268802999417,-0.010412731197000584
2019-04-27 18:30:00,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-27 18:45:00,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-27 19:00:00,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-27 19:15:00,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-27 19:30:00,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-27 19:45:00,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-27 20:00:00,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-27 20:15:00,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-27 20:30:00,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-27 20:45:00,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-27 21:00:00,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-27 21:15:00,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-27 21:30:00,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-27 21:45:00,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-27 22:00:00,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-27 22:15:00,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-27 22:30:00,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-27 22:45:00,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-27 23:00:00,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-27 23:15:00,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-27 23:30:00,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-27 23:45:00,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-28 00:00:00,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-28 00:15:00,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-28 00:30:00,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-28 00:45:00,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-28 01:00:00,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-28 01:15:00,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-28 01:30:00,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-28 01:45:00,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-28 02:00:00,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-28 02:15:00,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-28 02:30:00,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-28 02:45:00,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-28 03:00:00,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-28 03:15:00,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-28 03:30:00,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-28 03:45:00,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-28 04:00:00,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-28 04:15:00,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-28 04:30:00,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-28 04:45:00,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-28 05:00:00,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-28 05:15:00,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-28 05:30:00,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-28 05:45:00,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-28 06:00:00,0.179297,1,1,0.11961123155083508,-0.05968576844916493,0.15242419,-0.026872813531875622,0.15702902,-0.02226798219394685,0.1609021,-0.018394902178764355,0.14983537341349407,-0.029461626586505946
2019-04-28 06:15:00,0.28125,1,1,0.2461269524104348,-0.03512304758956519,0.3054102,0.02416020631790161,0.29869896,0.01744896173477173,0.3086943,0.027444303035736084,0.278570882977849,-0.002679117022151012
2019-04-28 06:30:00,0.407813,1,1,0.3533858965516168,-0.054427103448383196,0.43634057,0.02852757044982912,0.48207045,0.07425744601440432,0.40088958,-0.006923424518585186,0.42519591506395427,0.017382915063954285
2019-04-28 06:45:00,0.703125,1,1,0.6158483898848879,-0.08727661011511212,0.71484756,0.011722564697265625,0.69910055,-0.0040244460105896,0.7761937,0.07306867837905884,0.7083044501288698,0.005179450128869778
2019-04-28 07:00:00,0.727734,1,1,0.8359715335849035,0.10823753358490351,0.88966763,0.16193363019561768,1.032284,0.3045500213775635,0.902884,0.17515000650024415,0.9402649330857923,0.2125309330857923
2019-04-28 07:15:00,1.233984,1,1,1.0788376738725869,-0.15514632612741308,1.2096921,-0.02429187944793698,1.1508986,-0.08308542421722409,1.1002051,-0.13377893618011472,1.1171405595994977,-0.11684344040050232
2019-04-28 07:30:00,1.553906,1,1,1.3326492521181434,-0.22125674788185656,1.4798132,-0.07409278188323976,1.479942,-0.07396403585052491,1.5152866,-0.03861943517303468,1.4683800589092078,-0.08552594109079226
2019-04-28 07:45:00,1.85625,1,1,1.5219504656883358,-0.33429953431166415,1.7232401,-0.13300986289978023,1.7219677,-0.13428230285644527,1.726086,-0.13016397953033443,1.712612786607761,-0.143637213392239
2019-04-28 08:00:00,2.070703,1,1,1.8807183573430837,-0.18998464265691628,2.098618,0.027915030548095743,2.1855035,0.11480048281860356,2.1224244,0.05172136408996586,2.0249369370397754,-0.04576606296022456
2019-04-28 08:15:00,1.708594,1,1,1.993232908107123,0.284638908107123,2.120747,0.4121530893859864,2.132532,0.4239378813323975,2.082585,0.373991096359253,2.0915230189985254,0.3829290189985255
2019-04-28 08:30:00,2.865234,1,1,2.55616066292634,-0.30907333707366025,2.6189573,-0.24627671888732916,2.8095927,-0.05564127615356451,2.677711,-0.187522990020752,2.6123814185620806,-0.25285258143791944
2019-04-28 08:45:00,2.7,1,1,2.555049905645243,-0.14495009435475703,2.618512,-0.081488084793091,2.7806473,0.08064727783203107,2.7034125,0.0034125328063963067,2.599544851359507,-0.10045514864049299
2019-04-28 09:00:00,2.432812,1,1,2.233211761184826,-0.19960023881517408,2.4204957,-0.012316251480102736,2.4658158,0.033003782546996874,2.4882293,0.05541727474975566,2.310821865665419,-0.12199013433458106
2019-04-28 09:15:00,3.20625,1,1,2.810201247542955,-0.39604875245704463,2.9563956,-0.2498543739318846,3.0350246,-0.17122535705566388,3.0596552,-0.14659481048583967,2.9395491937278617,-0.2667008062721381
2019-04-28 09:30:00,2.668359,1,1,2.9642298350645566,0.29587083506455647,3.031534,0.3631749565277098,3.0870528,0.41869382211303696,3.0403724,0.37201337167358384,3.0697601666451755,0.40140116664517533
2019-04-28 09:45:00,3.396094,1,1,2.9318327952610472,-0.46426120473895294,3.060078,-0.33601609434509294,3.073564,-0.32252994741821306,3.1201975,-0.27589646543884294,3.0223920874520953,-0.37370191254790486
2019-04-28 10:00:00,3.4875,1,1,3.228620571673845,-0.25887942832615485,3.363269,-0.124230909347534,3.40814,-0.07936005592346174,3.5810337,0.09353370666503924,3.3797827798392444,-0.10771722016075547
2019-04-28 10:15:00,3.905859,1,1,3.3566449783655363,-0.5492140216344636,3.5543091,-0.35154987028503415,3.4888442,-0.4170148437347412,3.6686554,-0.23720360449218747,3.536714994445977,-0.36914400555402294
2019-04-28 10:30:00,3.979687,1,1,3.9856183693083804,0.00593136930838023,4.1726947,0.19300768307495098,4.0833855,0.10369846752929668,4.1726947,0.19300768307495098,4.102230113019381,0.12254311301938081
2019-04-28 10:45:00,4.851562,1,1,4.172694900000001,-0.6788670999999997,4.1726947,-0.6788673169250492,4.1726947,-0.6788673169250492,4.1726947,-0.6788673169250492,4.172694900000001,-0.6788670999999997
2019-04-28 11:00:00,3.638672,1,1,3.5112251902385765,-0.12744680976142364,3.6729636,0.034291619232177606,3.3758981,-0.26277387721252454,3.678356,0.039683932235717645,3.9445718541531494,0.30589985415314924
2019-04-28 11:15:00,3.392578,1,1,3.3464506791567423,-0.04612732084325755,3.5326228,0.14004481417846693,3.5622709,0.16969287974548353,3.6536546,0.2610765753479005,3.4615655010370663,0.06898750103706641
2019-04-28 11:30:00,3.533203,1,1,3.7104356924413984,0.1772326924413985,3.8133245,0.28012145144653333,3.9549096,0.4217065630645753,3.8761137,0.3429106531829835,3.748067116439043,0.21486411643904324
2019-04-28 11:45:00,3.568359,1,1,3.472330754457229,-0.096028245542771,3.553946,-0.014412981781005918,2.0555916,-1.512767416748047,2.4625235,-1.1058355396118165,3.0878087636089737,-0.48055023639102634
2019-04-28 12:00:00,3.23789,1,1,2.977419718848304,-0.26047028115169635,3.000854,-0.23703598464965836,3.2241955,-0.01369451965332047,3.0546708,-0.18321918930053727,3.0121361213703586,-0.22575387862964158
2019-04-28 12:15:00,2.489063,1,1,2.7022108832148284,0.21314788321482858,2.5938966,0.10483362742614766,2.7477689,0.2587058789367678,2.6889977,0.1999347455139162,2.624815540122585,0.13575254012258497
2019-04-28 12:30:00,3.251953,1,1,3.1056711263647525,-0.14628187363524736,3.0921078,-0.15984522717285143,3.3032353,0.05128229243469251,3.0376132,-0.21433984654235827,3.011887896634384,-0.24006510336561604
2019-04-28 12:45:00,2.907422,1,1,2.7284104700121143,-0.1790115299878856,2.6760135,-0.23140853030395503,2.8594759,-0.04794614894103999,2.7335951,-0.17382686717224116,2.5916592805302074,-0.3157627194697925
2019-04-28 13:00:00,4.053515,1,1,3.6025940021811445,-0.45092099781885553,3.535644,-0.5178709455871582,3.799581,-0.25393394912719724,3.7771292,-0.2763858267211914,3.5042747927621427,-0.5492402072378573
2019-04-28 13:15:00,4.067578,1,1,3.8142183701343773,-0.2533596298656229,3.7412925,-0.3262855233459474,3.9907956,-0.07678238766479506,3.8080492,-0.2595287980346681,3.8892906810502086,-0.17828731894979155
2019-04-28 13:30:00,2.917969,1,1,2.8130614962635487,-0.10490750373645108,2.839257,-0.07871199812316876,2.937614,0.019644964080810734,2.8744023,-0.04356671537780743,2.8980148459401223,-0.01995415405987755
2019-04-28 13:45:00,3.744141,1,1,3.307326570584543,-0.436814429415457,3.4108982,-0.3332427913818359,3.512738,-0.23140301057434076,3.5761535,-0.16798748323059076,3.236249190872331,-0.5078918091276687
2019-04-28 14:00:00,2.583984,1,1,2.4965441535293214,-0.0874398464706787,2.6793668,0.09538282701110834,2.6572535,0.07326950379943842,2.5497792,-0.034204823287963926,2.5179428442115217,-0.06604115578847836
2019-04-28 14:15:00,2.619141,1,1,2.3161067246373994,-0.3030342753626005,2.5008247,-0.11831631013488764,2.5136313,-0.10550965615844721,2.5078516,-0.11128939935302729,2.41689683236581,-0.20224416763418995
2019-04-28 14:30:00,2.773828,1,1,2.337529084892561,-0.436298915107439,2.5246146,-0.24921342747497555,2.478779,-0.29504892247009273,2.5148525,-0.258975476196289,2.418708403339843,-0.355119596660157
2019-04-28 14:45:00,2.425781,1,1,2.1886866593591714,-0.2370943406408288,2.4312892,0.00550819601440411,2.2821703,-0.14361070428466816,2.372592,-0.05318902764892597,2.4251101586753268,-0.0006708413246734324
2019-04-28 15:00:00,2.482031,1,1,2.170830587191154,-0.31120041280884614,2.4548795,-0.0271514776763917,2.3637228,-0.118308198791504,2.405289,-0.0767420652923585,2.417795737231112,-0.06423526276888802
2019-04-28 15:15:00,1.859766,1,1,1.802281418488155,-0.05748458151184499,1.9695264,0.10976041010284421,1.937378,0.07761204889678952,1.8434336,-0.016332381454467804,1.9690124544171477,0.10924645441714764
2019-04-28 15:30:00,1.814062,1,1,1.6142257966976195,-0.1998362033023806,1.827571,0.013509034431457456,1.8999903,0.08592832020568841,1.878403,0.06434094837951654,1.8618826222585445,0.04782062225854444
2019-04-28 15:45:00,1.525781,1,1,1.4003582267629788,-0.12542277323702122,1.4863212,-0.039459789138794,1.4473069,-0.07847412858581548,1.445179,-0.08060201440429693,1.5249514140528166,-0.0008295859471834088
2019-04-28 16:00:00,1.824609,1,1,1.5909738572650467,-0.23363514273495323,1.6968653,-0.12774367979431145,1.6994745,-0.1251345460739135,1.5841372,-0.24047179869079582,1.7667520853224943,-0.057856914677505644
2019-04-28 16:15:00,1.258594,1,1,1.092391688758371,-0.1662023112416291,1.1883415,-0.07025250162506103,1.1907551,-0.06783887113952636,1.1655669,-0.09302707876586913,1.2301476713862396,-0.028446328613760397
2019-04-28 16:30:00,0.998438,1,1,0.90326340855039,-0.09517459144961005,1.009168,0.010730028831481886,0.97002465,-0.02841335467147832,1.0390728,0.04063475199890132,1.060663723908873,0.06222572390887293
2019-04-28 16:45:00,0.963281,1,1,0.7912761819869616,-0.17200481801303846,0.8546329,-0.10864808593368536,0.8809369,-0.08234407935714727,0.90950567,-0.05377533469772344,0.9030083281016807,-0.06027267189831931
2019-04-28 17:00:00,1.223437,1,1,1.0346482877394032,-0.1887887122605969,1.1905627,-0.032874274932861436,1.2305031,0.007066082275390517,1.276578,0.053140949523925674,1.2298617118389872,0.006424711838987074
2019-04-28 17:15:00,0.699609,1,1,0.5718476420190026,-0.12776135798099741,0.74842876,0.04881976195907589,0.70549875,0.005889754978179895,0.6881924,-0.011416572841644324,0.7599805840726368,0.060371584072636764
2019-04-28 17:30:00,0.467578,1,1,0.361771892314503,-0.10580610768549698,0.51267546,0.0450974641532898,0.48128134,0.013703340122222907,0.4895562,0.021978193351745612,0.5054735704061628,0.037895570406162815
2019-04-28 17:45:00,0.270703,1,1,0.1707130246932873,-0.09998997530671272,0.28590348,0.015200483629226658,0.31717372,0.0464707194061279,0.293855,0.023152011463165256,0.29799204599685664,0.02728904599685661
2019-04-28 18:00:00,0.172266,1,1,0.01581114191842281,-0.1564548580815772,0.16741537,-0.004850634423255923,0.17098883,-0.0012771720561981226,0.17070958,-0.0015564198169708277,0.1669880593601241,-0.005277940639875911
2019-04-28 18:15:00,0.063281,1,1,0.0,-0.063281,0.07721142,0.013930417257785793,0.08157558,0.01829457994127273,0.07672436,0.013443357903003689,0.09506255727452771,0.03178155727452771
2019-04-28 18:30:00,0.017578,1,0,0.0,-0.017578,0.01855056,0.0009725598783493043,0.025267525,0.007689524644732475,0.014824835,-0.002753165347754955,0.018287768229066262,0.000709768229066262
2019-04-28 18:45:00,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-28 19:00:00,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-28 19:15:00,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-28 19:30:00,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-28 19:45:00,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-28 20:00:00,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-28 20:15:00,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-28 20:30:00,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-28 20:45:00,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-28 21:00:00,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-28 21:15:00,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-28 21:30:00,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-28 21:45:00,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-28 22:00:00,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-28 22:15:00,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-28 22:30:00,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-28 22:45:00,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-28 23:00:00,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-28 23:15:00,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-28 23:30:00,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-28 23:45:00,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-29 00:00:00,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-29 00:15:00,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-29 00:30:00,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-29 00:45:00,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-29 01:00:00,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-29 01:15:00,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-29 01:30:00,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-29 01:45:00,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-29 02:00:00,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-29 02:15:00,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-29 02:30:00,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-29 02:45:00,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-29 03:00:00,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-29 03:15:00,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-29 03:30:00,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-29 03:45:00,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-29 04:00:00,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-29 04:15:00,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-29 04:30:00,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-29 04:45:00,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-29 05:00:00,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-29 05:15:00,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-29 05:30:00,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-29 05:45:00,0.038672,0,0,0.0,-0.038672,0.0,-0.038672,0.0,-0.038672,0.0,-0.038672,0.0,-0.038672
2019-04-29 06:00:00,0.175781,1,1,0.12375962240571381,-0.05202137759428618,0.1674606,-0.008320394497871392,0.17232549,-0.0034555080947875905,0.16685218,-0.008928823810577385,0.17105775324417913,-0.004723246755820865
2019-04-29 06:15:00,0.288281,1,1,0.25269924475133543,-0.03558175524866458,0.27384663,-0.014434373718261728,0.28531057,-0.002970433574676523,0.29400912,0.005728119272232046,0.3046380545126209,0.016357054512620872
2019-04-29 06:30:00,0.474609,1,1,0.4296023063859029,-0.04500669361409709,0.4790283,0.004419314352035519,0.50309247,0.02848346778488159,0.4795113,0.00490229078865051,0.49794484773435277,0.023335847734352766
2019-04-29 06:45:00,0.629297,1,1,0.5744528617978655,-0.05484413820213452,0.6371711,0.007874089649200444,0.636482,0.007185000350952153,0.6509788,0.02168180363464356,0.6498633143027736,0.02056631430277356
2019-04-29 07:00:00,0.766406,1,1,0.7488299842391537,-0.01757601576084633,0.75692964,-0.009476363998413118,0.7515185,-0.01488751206970218,0.7568849,-0.009521127086639436,0.8143766974314499,0.04797069743144988
2019-04-29 07:15:00,1.079297,1,1,0.9991791495305683,-0.08011785046943165,1.0284947,-0.05080228430938716,1.0363469,-0.04295008761596675,1.0410267,-0.03827028853607173,1.0766054262258478,-0.0026915737741521895
2019-04-29 07:30:00,1.430859,1,1,1.3760747759661909,-0.054784224033809226,1.443184,0.012325018135070698,1.4627302,0.031871169296264545,1.5132097,0.08235070058441152,1.4854824880931843,0.05462348809318418
2019-04-29 07:45:00,1.339453,1,1,1.321970440790846,-0.01748255920915409,1.4131486,0.0736956415863037,1.3863064,0.04685340506744384,1.3795832,0.04013023955535888,1.4186227031707268,0.0791697031707268
2019-04-29 08:00:00,1.638281,1,1,1.5819941336927552,-0.05628686630724489,1.6776835,0.03940247263336172,1.6784865,0.04020546640777578,1.7013464,0.06306539739990225,1.684643083656605,0.04636208365660499
2019-04-29 08:15:00,1.926562,1,1,1.8472778185916963,-0.07928418140830384,1.8808178,-0.04574422904205333,1.9207706,-0.005791354858398545,1.8599917,-0.06657033034515392,1.920018572394492,-0.006543427605508079
2019-04-29 08:30:00,2.285156,1,1,2.135860773177768,-0.14929522682223206,2.1848464,-0.10030959878540058,2.209218,-0.07593797479248066,2.1982822,-0.08687375817871112,2.1716591223124055,-0.11349687768759464
2019-04-29 08:45:00,2.443359,1,1,2.311673209454393,-0.13168579054560725,2.4443069,0.0009478504333495508,2.4481194,0.004760401931762637,2.4536428,0.010283845153808535,2.4739681961949573,0.030609196194957278
2019-04-29 09:00:00,2.707031,1,1,2.5634670234075116,-0.14356397659248854,2.656838,-0.050193059783935734,2.6928055,-0.014225471359253117,2.6959453,-0.01108573709106464,2.596626522696379,-0.11040447730362102
2019-04-29 09:15:00,2.939062,1,1,2.7600905416895958,-0.17897145831040406,2.8597195,-0.07934248515319808,2.8925064,-0.04655563899230941,2.8431664,-0.09589564868164047,2.8599580259710593,-0.07910397402894054
2019-04-29 09:30:00,3.090234,1,1,2.9282597195485773,-0.16197428045142281,3.0038502,-0.08638377836608901,2.9588044,-0.13142963102722183,3.0645077,-0.02572627714538589,3.0081599724174275,-0.08207402758257265
2019-04-29 09:45:00,3.360937,1,1,3.1630690864034765,-0.19786791359652334,3.2824411,-0.07849586077880844,3.2767885,-0.08414852687072738,3.2387135,-0.12222349711608871,3.2544816727099253,-0.10645532729007456
