forecast_time,predicted_power,start_time
2023-02-21 00:00:00,10.549969544353239,2023-02-21
2023-02-21 00:15:00,3.0899208780822267,2023-02-21
2023-02-21 00:30:00,11.621699613003704,2023-02-21
2023-02-21 00:45:00,3.185806375817855,2023-02-21
2023-02-21 01:00:00,17.000989856095696,2023-02-21
2023-02-21 01:15:00,17.01385845624406,2023-02-21
2023-02-21 01:30:00,14.167422006502253,2023-02-21
2023-02-21 01:45:00,11.417778824180077,2023-02-21
2023-02-21 02:00:00,16.423072870881366,2023-02-21
2023-02-21 02:15:00,22.430642960727436,2023-02-21
2023-02-21 02:30:00,20.146029702261334,2023-02-21
2023-02-21 02:45:00,21.273965641481144,2023-02-21
2023-02-21 03:00:00,26.412946344872815,2023-02-21
2023-02-21 03:15:00,21.80422736864978,2023-02-21
2023-02-21 03:30:00,25.050398083076523,2023-02-21
2023-02-21 03:45:00,20.872695135028156,2023-02-21
2023-02-21 04:00:00,18.69274540225092,2023-02-21
2023-02-21 04:15:00,22.711890139373324,2023-02-21
2023-02-21 04:30:00,20.52364596909203,2023-02-21
2023-02-21 04:45:00,22.462491900426183,2023-02-21
2023-02-21 05:00:00,21.510450861256732,2023-02-21
2023-02-21 05:15:00,26.650921612819566,2023-02-21
2023-02-21 05:30:00,17.304904973434926,2023-02-21
2023-02-21 05:45:00,23.771260453697074,2023-02-21
2023-02-21 06:00:00,18.49880530743591,2023-02-21
2023-02-21 06:15:00,19.295606715744672,2023-02-21
2023-02-21 06:30:00,22.381313188305217,2023-02-21
2023-02-21 06:45:00,19.29840403885785,2023-02-21
2023-02-21 07:00:00,11.077920645459358,2023-02-21
2023-02-21 07:15:00,11.493251274744921,2023-02-21
2023-02-21 07:30:00,14.433547126189731,2023-02-21
2023-02-21 07:45:00,16.744809073286476,2023-02-21
2023-02-21 08:00:00,3.803840872371054,2023-02-21
2023-02-21 08:15:00,10.14396878161841,2023-02-21
2023-02-21 08:30:00,3.100905402744798,2023-02-21
2023-02-21 08:45:00,11.387341736080517,2023-02-21
2023-02-21 09:00:00,3.644605199386256,2023-02-21
2023-02-21 09:15:00,3.5349691017397222,2023-02-21
2023-02-21 09:30:00,3.5634895641312894,2023-02-21
2023-02-21 09:45:00,4.155529616921429,2023-02-21
2023-02-21 10:00:00,1.3410150176385427,2023-02-21
2023-02-21 10:15:00,1.1804266940334296,2023-02-21
2023-02-21 10:30:00,1.2341040362215963,2023-02-21
2023-02-21 10:45:00,0.8182208966861689,2023-02-21
2023-02-21 11:00:00,0.0,2023-02-21
2023-02-21 11:15:00,0.0,2023-02-21
