起报时间,预报时间,实际功率 (MW),station04 预测功率 (MW)
2023/02/21/00:00,2023/02/25/18:45,0,0.0
2023/02/21/00:00,2023/02/25/19:00,0,0.0
2023/02/21/00:00,2023/02/25/19:15,0,0.0
2023/02/21/00:00,2023/02/25/19:30,0,0.0
2023/02/21/00:00,2023/02/25/19:45,0,0.0
2023/02/21/00:00,2023/02/25/20:00,0,0.0
2023/02/21/00:00,2023/02/25/20:15,0,0.0
2023/02/21/00:00,2023/02/25/20:30,0,0.0
2023/02/21/00:00,2023/02/25/20:45,0,0.0
2023/02/21/00:00,2023/02/25/21:00,0,0.0
2023/02/21/00:00,2023/02/25/21:15,0,0.0
2023/02/21/00:00,2023/02/25/21:30,0,0.0
2023/02/21/00:00,2023/02/25/21:45,0,0.0
2023/02/21/00:00,2023/02/25/22:00,0,0.7533384341191048
2023/02/21/00:00,2023/02/25/22:15,0,0.4341063023193293
2023/02/21/00:00,2023/02/25/22:30,0,0.6616310987755201
2023/02/21/00:00,2023/02/25/22:45,0,0.6280860673909417
2023/02/21/00:00,2023/02/25/23:00,0,2.575299819632741
2023/02/21/00:00,2023/02/25/23:15,0,2.760865377559874
2023/02/21/00:00,2023/02/25/23:30,0,3.023554420645028
2023/02/21/00:00,2023/02/25/23:45,0,2.123724208284277
2023/02/21/00:00,2023/02/26/00:00,0,7.466549594382212
2023/02/21/00:00,2023/02/26/00:15,0,6.3383017212841
2023/02/21/00:00,2023/02/26/00:30,0,5.197837937159948
2023/02/21/00:00,2023/02/26/00:45,0,6.4461878417548775
2023/02/21/00:00,2023/02/26/01:00,0,12.241338671667949
2023/02/21/00:00,2023/02/26/01:15,0,8.408018505324264
2023/02/21/00:00,2023/02/26/01:30,0,12.852686270242852
2023/02/21/00:00,2023/02/26/01:45,0,9.469232783121376
2023/02/21/00:00,2023/02/26/02:00,0,14.72344238136353
2023/02/21/00:00,2023/02/26/02:15,0,15.111665813486502
2023/02/21/00:00,2023/02/26/02:30,0,11.531754945214168
2023/02/21/00:00,2023/02/26/02:45,0,16.86756240020568
2023/02/21/00:00,2023/02/26/03:00,0,12.067310051513532
2023/02/21/00:00,2023/02/26/03:15,0,16.434980656372108
2023/02/21/00:00,2023/02/26/03:30,0,12.62334283282486
2023/02/21/00:00,2023/02/26/03:45,0,18.748588954610423
2023/02/21/00:00,2023/02/26/04:00,0,17.144797296013465
2023/02/21/00:00,2023/02/26/04:15,0,11.55673656500029
2023/02/21/00:00,2023/02/26/04:30,0,16.295651368776994
2023/02/21/00:00,2023/02/26/04:45,0,16.75572177437242
2023/02/21/00:00,2023/02/26/05:00,0,10.986493410009198
2023/02/21/00:00,2023/02/26/05:15,0,16.67861554091214
2023/02/21/00:00,2023/02/26/05:30,0,14.806642203440031
2023/02/21/00:00,2023/02/26/05:45,0,13.491451310572586
2023/02/21/00:00,2023/02/26/06:00,0,11.03741146755034
2023/02/21/00:00,2023/02/26/06:15,0,10.053473450476144
2023/02/21/00:00,2023/02/26/06:30,0,12.75313059845787
2023/02/21/00:00,2023/02/26/06:45,0,10.477589729362638
2023/02/21/00:00,2023/02/26/07:00,0,6.428272759261869
2023/02/21/00:00,2023/02/26/07:15,0,9.464397179694492
2023/02/21/00:00,2023/02/26/07:30,0,6.773627564157607
2023/02/21/00:00,2023/02/26/07:45,0,9.818714579270738
2023/02/21/00:00,2023/02/26/08:00,0,3.741661735598073
2023/02/21/00:00,2023/02/26/08:15,0,4.817511064265137
2023/02/21/00:00,2023/02/26/08:30,0,3.703819373676709
2023/02/21/00:00,2023/02/26/08:45,0,4.321174101686393
2023/02/21/00:00,2023/02/26/09:00,0,0.214409050109063
2023/02/21/00:00,2023/02/26/09:15,0,1.829710737932165
2023/02/21/00:00,2023/02/26/09:30,0,2.0901222146017333
2023/02/21/00:00,2023/02/26/09:45,0,1.6774042767618784
2023/02/21/00:00,2023/02/26/10:00,0,0.1620354936145066
2023/02/21/00:00,2023/02/26/10:15,0,0.3897810377542672
2023/02/21/00:00,2023/02/26/10:30,0,0.4013158067319338
2023/02/21/00:00,2023/02/26/10:45,0,0.4640275310492515
2023/02/21/00:00,2023/02/26/11:00,0,0.0
2023/02/21/00:00,2023/02/26/11:15,0,0.0
2023/02/21/00:00,2023/02/26/11:30,0,0.0
2023/02/21/00:00,2023/02/26/11:45,0,0.0
2023/02/21/00:00,2023/02/26/12:00,0,0.0
2023/02/21/00:00,2023/02/26/12:15,0,0.0
2023/02/21/00:00,2023/02/26/12:30,0,0.0
2023/02/21/00:00,2023/02/26/12:45,0,0.0
2023/02/21/00:00,2023/02/26/13:00,0,0.0
2023/02/21/00:00,2023/02/26/13:15,0,0.0
2023/02/21/00:00,2023/02/26/13:30,0,0.0
2023/02/21/00:00,2023/02/26/13:45,0,0.0
2023/02/21/00:00,2023/02/26/14:00,0,0.0
2023/02/21/00:00,2023/02/26/14:15,0,0.0
2023/02/21/00:00,2023/02/26/14:30,0,0.0
2023/02/21/00:00,2023/02/26/14:45,0,0.0
2023/02/21/00:00,2023/02/26/15:00,0,0.0
2023/02/21/00:00,2023/02/26/15:15,0,0.0
2023/02/21/00:00,2023/02/26/15:30,0,0.0
2023/02/21/00:00,2023/02/26/15:45,0,0.0
2023/02/21/00:00,2023/02/26/16:00,0,0.0
2023/02/21/00:00,2023/02/26/16:15,0,0.0
2023/02/21/00:00,2023/02/26/16:30,0,0.0
2023/02/21/00:00,2023/02/26/16:45,0,0.0
2023/02/21/00:00,2023/02/26/17:00,0,0.0
2023/02/21/00:00,2023/02/26/17:15,0,0.0
2023/02/21/00:00,2023/02/26/17:30,0,0.0
2023/02/21/00:00,2023/02/26/17:45,0,0.0
2023/02/21/00:00,2023/02/26/18:00,0,0.0
2023/02/21/00:00,2023/02/26/18:15,0,0.0
2023/02/21/00:00,2023/02/26/18:30,0,0.0
2023/02/21/00:00,2023/02/26/18:45,0,0.0
2023/02/21/00:00,2023/02/26/19:00,0,0.0
2023/02/21/00:00,2023/02/26/19:15,0,0.0
2023/02/21/00:00,2023/02/26/19:30,0,0.0
2023/02/21/00:00,2023/02/26/19:45,0,0.0
2023/02/21/00:00,2023/02/26/20:00,0,0.0
2023/02/21/00:00,2023/02/26/20:15,0,0.0
2023/02/21/00:00,2023/02/26/20:30,0,0.0
2023/02/21/00:00,2023/02/26/20:45,0,0.0
2023/02/21/00:00,2023/02/26/21:00,0,0.0
2023/02/21/00:00,2023/02/26/21:15,0,0.0
2023/02/21/00:00,2023/02/26/21:30,0,0.0
2023/02/21/00:00,2023/02/26/21:45,0,0.0
2023/02/21/00:00,2023/02/26/22:00,0,0.7242888802513744
2023/02/21/00:00,2023/02/26/22:15,0,0.7450691203347867
2023/02/21/00:00,2023/02/26/22:30,0,0.517962177639148
2023/02/21/00:00,2023/02/26/22:45,0,0.3486465456322833
2023/02/21/00:00,2023/02/26/23:00,0,2.209182649484692
2023/02/21/00:00,2023/02/26/23:15,0,2.9511396168077395
2023/02/21/00:00,2023/02/26/23:30,0,2.1886857012388123
2023/02/21/00:00,2023/02/26/23:45,0,2.961665654553203
2023/02/21/00:00,2023/02/27/00:00,0,6.737901611474767
2023/02/21/00:00,2023/02/27/00:15,0,8.021694959884009
2023/02/21/00:00,2023/02/27/00:30,0,6.946929926646853
2023/02/21/00:00,2023/02/27/00:45,0,5.207439794449946
2023/02/21/00:00,2023/02/27/01:00,0,11.9341462427947
2023/02/21/00:00,2023/02/27/01:15,0,13.318894143858188
2023/02/21/00:00,2023/02/27/01:30,0,8.228201914508398
2023/02/21/00:00,2023/02/27/01:45,0,12.065876982620576
2023/02/21/00:00,2023/02/27/02:00,0,11.686502942401978
2023/02/21/00:00,2023/02/27/02:15,0,10.502527028086435
2023/02/21/00:00,2023/02/27/02:30,0,14.78328710012141
2023/02/21/00:00,2023/02/27/02:45,0,12.06469636725405
2023/02/21/00:00,2023/02/27/03:00,0,10.000187021214236
2023/02/21/00:00,2023/02/27/03:15,0,18.4072479547069
2023/02/21/00:00,2023/02/27/03:30,0,12.32505151892708
2023/02/21/00:00,2023/02/27/03:45,0,18.975651033357945
2023/02/21/00:00,2023/02/27/04:00,0,15.57266053309488
2023/02/21/00:00,2023/02/27/04:15,0,13.440002858903512
2023/02/21/00:00,2023/02/27/04:30,0,13.485329758207689
2023/02/21/00:00,2023/02/27/04:45,0,18.971301770965045
2023/02/21/00:00,2023/02/27/05:00,0,14.693976311417114
2023/02/21/00:00,2023/02/27/05:15,0,16.27734724885794
2023/02/21/00:00,2023/02/27/05:30,0,10.857640017313797
2023/02/21/00:00,2023/02/27/05:45,0,18.257456715158423
2023/02/21/00:00,2023/02/27/06:00,0,9.416367592199592
2023/02/21/00:00,2023/02/27/06:15,0,13.67848842580504
2023/02/21/00:00,2023/02/27/06:30,0,12.77419910970231
2023/02/21/00:00,2023/02/27/06:45,0,13.951416914461936
2023/02/21/00:00,2023/02/27/07:00,0,8.244793883323561
2023/02/21/00:00,2023/02/27/07:15,0,10.033911623613172
2023/02/21/00:00,2023/02/27/07:30,0,9.108156586614989
2023/02/21/00:00,2023/02/27/07:45,0,9.324151471350312
2023/02/21/00:00,2023/02/27/08:00,0,4.684229668103853
2023/02/21/00:00,2023/02/27/08:15,0,3.500796550603113
2023/02/21/00:00,2023/02/27/08:30,0,3.946368437675012
2023/02/21/00:00,2023/02/27/08:45,0,3.607672530969067
2023/02/21/00:00,2023/02/27/09:00,0,0.5305728583988174
2023/02/21/00:00,2023/02/27/09:15,0,1.4562995268466874
2023/02/21/00:00,2023/02/27/09:30,0,1.68969333088673
2023/02/21/00:00,2023/02/27/09:45,0,1.1257104029345903
2023/02/21/00:00,2023/02/27/10:00,0,0.3455535559974229
2023/02/21/00:00,2023/02/27/10:15,0,0.5168087192135481
2023/02/21/00:00,2023/02/27/10:30,0,0.5872004377215851
2023/02/21/00:00,2023/02/27/10:45,0,0.5068291384064887
2023/02/21/00:00,2023/02/27/11:00,0,0.0
2023/02/21/00:00,2023/02/27/11:15,0,0.0
2023/02/21/00:00,2023/02/27/11:30,0,0.0
2023/02/21/00:00,2023/02/27/11:45,0,0.0
2023/02/21/00:00,2023/02/27/12:00,0,0.0
2023/02/21/00:00,2023/02/27/12:15,0,0.0
2023/02/21/00:00,2023/02/27/12:30,0,0.0
2023/02/21/00:00,2023/02/27/12:45,0,0.0
2023/02/21/00:00,2023/02/27/13:00,0,0.0
2023/02/21/00:00,2023/02/27/13:15,0,0.0
2023/02/21/00:00,2023/02/27/13:30,0,0.0
2023/02/21/00:00,2023/02/27/13:45,0,0.0
2023/02/21/00:00,2023/02/27/14:00,0,0.0
2023/02/21/00:00,2023/02/27/14:15,0,0.0
2023/02/21/00:00,2023/02/27/14:30,0,0.0
2023/02/21/00:00,2023/02/27/14:45,0,0.0
2023/02/21/00:00,2023/02/27/15:00,0,0.0
2023/02/21/00:00,2023/02/27/15:15,0,0.0
2023/02/21/00:00,2023/02/27/15:30,0,0.0
2023/02/21/00:00,2023/02/27/15:45,0,0.0
2023/02/21/00:00,2023/02/27/16:00,0,0.0
2023/02/21/00:00,2023/02/27/16:15,0,0.0
2023/02/21/00:00,2023/02/27/16:30,0,0.0
2023/02/21/00:00,2023/02/27/16:45,0,0.0
2023/02/21/00:00,2023/02/27/17:00,0,0.0
2023/02/21/00:00,2023/02/27/17:15,0,0.0
2023/02/21/00:00,2023/02/27/17:30,0,0.0
2023/02/21/00:00,2023/02/27/17:45,0,0.0
2023/02/21/00:00,2023/02/27/18:00,0,0.0
2023/02/21/00:00,2023/02/27/18:15,0,0.0
2023/02/21/00:00,2023/02/27/18:30,0,0.0
2023/02/21/00:00,2023/02/27/18:45,0,0.0
2023/02/21/00:00,2023/02/27/19:00,0,0.0
2023/02/21/00:00,2023/02/27/19:15,0,0.0
2023/02/21/00:00,2023/02/27/19:30,0,0.0
2023/02/21/00:00,2023/02/27/19:45,0,0.0
2023/02/21/00:00,2023/02/27/20:00,0,0.0
2023/02/21/00:00,2023/02/27/20:15,0,0.0
2023/02/21/00:00,2023/02/27/20:30,0,0.0
2023/02/21/00:00,2023/02/27/20:45,0,0.0
2023/02/21/00:00,2023/02/27/21:00,0,0.0
2023/02/21/00:00,2023/02/27/21:15,0,0.0
2023/02/21/00:00,2023/02/27/21:30,0,0.0
2023/02/21/00:00,2023/02/27/21:45,0,0.0
2023/02/21/00:00,2023/02/27/22:00,0,0.575677835677086
2023/02/21/00:00,2023/02/27/22:15,0,0.5055300802829178
2023/02/21/00:00,2023/02/27/22:30,0,0.513866205725134
2023/02/21/00:00,2023/02/27/22:45,0,0.4997067631136997
2023/02/21/00:00,2023/02/27/23:00,0,2.2400281397880306
2023/02/21/00:00,2023/02/27/23:15,0,2.790660248470004
2023/02/21/00:00,2023/02/27/23:30,0,2.801769011061117
2023/02/21/00:00,2023/02/27/23:45,0,2.9510967870179288
